DSID,DSName,VelID,VelName,Vs30,Z_max,Lat,Lon,X,Y,param_vs0_mean,param_k_mean,param_n_mean,param_vs0_med,param_k_med,param_n_med,param_vs0_std,param_k_std,param_n_std,param_vs0_prc0.16,param_k_prc0.16,param_n_prc0.16,param_vs0_prc0.84,param_k_prc0.84,param_n_prc0.84,sigma_vel_mean,sigma_vel_med,sigma_vel_std,sigma_vel_prc0.16,sigma_vel_prc0.84
1,Shi_Asimaki_2018,67,HVW,369.30061337473626,26.6,37.6917,-122.495,544.5227705455741,4171.729359340029,217.2155340677309,0.3186806769051322,2.456999344866667,217.266,0.318312,2.4568,0.020267148308714556,0.1210169276004939,0.05463622931001636,212.884,0.282524,2.40239,221.638,0.35943716000000003,2.51146,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,68,HWS,193.4504376997153,27.5,37.61,-122.09,580.3176957376218,4162.934417607102,108.47133377030563,0.1371392578755588,1.3936516892666666,108.499,0.13691550000000002,1.39266,0.015936236568155605,0.08855637982222109,0.04073145741492495,106.765,0.125571,1.35306,110.204,0.14975,1.43417,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,69,JMS,274.61031532192465,29.4,37.6567,-122.084,580.7966908231493,4168.120876903539,159.18966444889008,0.192356481514727,1.8216711823666667,159.23,0.19213249999999998,1.82116,0.01530226761118643,0.09273408009514576,0.04662361441743089,156.787,0.17541284000000001,1.77528,161.63,0.210877,1.86825,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,70,KGEI,114.6780862200554,28.8,37.5439,-122.235,567.5793220216804,4155.486669142196,61.675983300208,0.11095667429578229,1.124414303,61.703,0.110681,1.12299,0.02108138875112287,0.08337855824666125,0.023159156262161574,60.3965,0.102148,1.10146,62.9812,0.120545,1.14731,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,71,LFY,169.67486054423384,38.6,37.9447,-122.5105,543.0091734029844,4199.792371276086,93.95284728625121,0.1269859941899978,1.2960408045333331,93.9787,0.126742,1.29482,0.017128611812023395,0.08753084436552144,0.036547972834869824,92.3675,0.116401,1.25962,95.5673,0.138545,1.3323816,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,72,LMC,460.06086792293615,29.3,37.695,-122.4733,546.4338827279703,4172.106017774787,269.610368938186,0.5439592428441742,3.125858028400001,269.661,0.543267,3.12534,0.027085451100460633,0.18105459140992408,0.09009530660741703,262.44,0.45445484,3.03628,276.97116,0.65125716,3.2152,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,73,LVI,196.9481537965248,42.5,37.802,-122.399,552.9079927541492,4184.016964176823,110.62903766224706,0.13882651163129375,1.4091569804666664,110.657,0.138609,1.408185,0.01579559037901081,0.08867794750465176,0.04124563928335795,108.905,0.127103,1.36805,112.382,0.151606,1.45019,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,74,LWD,218.7671785839073,25.0,37.568,-122.0664,582.4470273315494,4158.295050227191,124.18359646231998,0.15059429028075366,1.5122506109999996,124.215,0.150364,1.51147,0.015140687936160779,0.08936652742377112,0.043856480914733355,122.327,0.137757,1.46861,126.069,0.16456216,1.55589,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,75,MAR,483.7244414389032,28.3,37.3306,-122.0825,581.2816723631094,4131.942599838981,282.77522582647794,0.6260103634547194,3.3008815107666676,282.823,0.625138,3.30007,0.02883446347254051,0.1998652020133214,0.10292213467268427,274.766,0.513185,3.19851,291.004,0.76363448,3.40297,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,76,MCP,249.1058691985949,30.0,37.4197,-122.11,578.7521669237108,4141.804391198311,143.19347270993816,0.17096906055107333,1.6727899723333337,143.229,0.170736,1.67213,0.014903157550371613,0.09061843295743228,0.04591013268335701,141.091,0.156229,1.62711,145.33316,0.187034,1.71853,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,77,MEC,787.1021649984567,28.7,37.7875,-122.1639,573.6193190280663,4182.567275205228,442.54249471599934,2.9689884656183065,5.213041202966666,442.449,2.939215,5.20293,0.043328785673299154,0.44034300710292384,0.29437043077651026,423.83484,1.9187984,4.92329,462.051,4.5908748,5.5048716,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,78,MES,307.005895498754,28.0,37.8086,-122.2786,563.5016749934799,4184.824214237423,179.3609904909505,0.22627438237491534,2.026449672833333,179.406,0.226012,2.02601,0.01649421213189802,0.09815740695374188,0.047321156483123815,176.447,0.20520684,1.97939,182.324,0.24945116,2.07363,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,79,MGS,299.6757798776422,30.0,37.3408,-121.9828,590.1021830758342,4133.164671728428,174.81898405844748,0.21786690882157372,1.9787395916666666,174.861,0.217629,1.978325,0.01616579679989938,0.09659303659563523,0.04710053761652868,172.035,0.1979,1.93194,177.652,0.239796,2.02573,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,80,MLS,454.5999485541683,29.3,37.3014,-122.01,587.7385756443277,4128.767888377237,266.54607122082166,0.5265623724733686,3.085319690933334,266.596,0.5259305,3.08485,0.02667438076277401,0.17683689726954374,0.08728555819856751,259.565,0.441748,2.9984984,273.716,0.62773548,3.17186,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,81,MPK,730.5153718907784,29.8,37.52,-121.8731,599.5818757134732,4153.156669687678,413.38558890267,2.3255661817032474,4.917171975966667,413.336,2.30685,4.90993,0.041682833986834256,0.4002255177029312,0.2585919575704253,396.565,1.5641036000000001,4.66233,430.91116,3.45911,5.17347,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,82,MRC,555.9311038336596,29.9,37.58,-121.9247,594.9457946398472,4159.7602113551175,321.9887221106042,0.9519694487691409,3.821078415733333,322.036,0.949579,3.8189349999999997,0.03368282583709944,0.260169201323904,0.1463474086075071,311.357,0.73491968,3.67596,332.954,1.23263,3.9661516,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,83,NC.CADB,598.4274764280007,29.0,37.1635,-121.6265,621.9496489077538,4113.893301651772,344.5602012741846,1.204745630229402,4.111875524133334,344.594,1.20023,4.10877,0.03611006406148414,0.2959257868387887,0.1734229814112419,332.385,0.89818068,3.94011,357.16016,1.6165216,4.2836816,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,84,NC.CAL,517.0186609227344,35.0,37.4504,-121.8004,606.1048685572856,4145.51408917282,301.0164498048743,0.7612729968213205,3.544044524766667,301.067,0.7598944999999999,3.5427049999999998,0.03117471761492077,0.22735668140458679,0.12234489557231837,291.806,0.60703284,3.42279,310.501,0.9542398,3.6654116,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,85,NC.CCOB,417.8984809487505,35.0,37.259,-121.6731,617.6635277768731,4124.429661866571,245.67215881620226,0.42333012574281664,2.812747659533333,245.723,0.4229485,2.8125,0.023876911827746306,0.1501372885977876,0.07030459418436392,239.9,0.36478884,2.74274,251.582,0.49151216000000003,2.88254,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,86,NC.CHR,461.2857095362468,33.5,37.3729,-121.7689,609.0034230409233,4136.9515826410325,270.2962715205535,0.547938119874318,3.134945107666667,270.347,0.547241,3.13442,0.0271773273720014,0.18200769380852397,0.09073398669540263,263.084,0.457328,3.04476,277.699,0.656693,3.2249216,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,87,NC.CNI,501.045332842328,28.0,37.6079,-121.9644,591.4061654917894,4162.816304286338,292.30306587314294,0.6933477091527053,3.427953862766668,292.349,0.692242,3.42687,0.030072094193418764,0.21405684970679378,0.11286143212597777,283.668,0.56032184,3.31584,301.181,0.85783228,3.53983,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,88,NC.CSL,377.4500454462902,26.0,37.7241,-122.1193,577.6126727139458,4175.569049579188,222.05522477185238,0.3339845154112903,2.515842262866666,222.104,0.3336405,2.5156349999999996,0.02084978531955057,0.12528125800195133,0.056624132797375624,217.499,0.294862,2.45934,226.707,0.37826432,2.57225,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,89,NC.HCAB,653.8441884587318,30.0,37.025368,-121.484535,634.7996674567191,4098.760170176316,373.62047411063804,1.6108780907964517,4.468949855933333,373.623,1.602135,4.46413,0.03878753202533037,0.34129441905331853,0.20923224447900343,359.465,1.14853,4.26212,388.33,2.26044,4.6763716,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,90,NC.JBNB,753.7452896373081,21.0,37.1204,-122.1552,575.0490434564877,4108.562784737511,425.3693435664607,2.5778858880099897,5.042190423800001,425.299,2.555065,5.03387,0.04240275199037424,0.4170527436395271,0.2733670545962367,407.765,1.70541,4.7728384,443.723,3.8977348000000003,5.31321,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,91,NC.JFP,434.7105253714212,30.0,37.3605,-122.1899,571.7384318102315,4135.17279191015,255.2962868630432,0.46776655102496945,2.9375171614,255.348,0.467302,2.93714,0.02516229837433326,0.16197237610670284,0.07763253745520031,248.98,0.39829684,2.86017,261.778,0.549482,3.01457,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,92,NC.JLAB,472.6464639418433,27.0,37.1543,-121.7347,612.356013087056,4112.738950568301,276.6344900390054,0.5862184158255638,3.219104749000001,276.684,0.585457,3.21843,0.028022977080047803,0.19096122255478587,0.09679534048903544,269.02,0.48486868,3.12291,284.451,0.7088428,3.3151516,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,93,NC.JMBM,581.0783353972224,30.0,37.318607,-122.153145,575.0350030922973,4130.55362501468,335.38122875992843,1.0956565161945502,3.9948058485333333,335.418,1.092085,3.992095,0.035159201900610525,0.28138894645401347,0.16229947134206518,323.834,0.8285102800000002,3.83401,347.317,1.4490516,4.15568,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,94,NC.JSFB,429.768529827809,38.0,37.4037,-122.176,572.9275186986499,4139.976202401813,252.4784535680447,0.45422204714833786,2.9008042390333335,252.53,0.4537695,2.90052,0.024784473344861294,0.15841701465838917,0.07539240297724714,246.321,0.38808984,2.82569,258.789,0.53175116,2.97566,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,95,NC.JSGB,374.4133117225387,31.0,37.2839,-122.0503,584.1864055732386,4126.789747288955,220.25501032391114,0.32818381422295206,2.4938659335000004,220.304,0.3278275,2.49366,0.02063113957964384,0.12366010425991839,0.05585193498771217,215.785,0.290185,2.43809,224.821,0.371108,2.5495616,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,96,NPK,490.303751036577,26.6,37.5553,-122.4675,547.0331571263939,4156.609719181427,286.4045833335509,0.6508371113875521,3.349276447066666,286.451,0.6498705,3.34832,0.029309343634376775,0.20522151563182156,0.10664992538333476,278.16,0.530658,3.24332,294.87615999999997,0.79823732,3.45498,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,97,OAK,445.5285393943954,29.8,37.3569,-122.07,582.3603465519978,4134.871244449793,261.4328279092817,0.4988752831150904,3.017919671633333,261.48,0.49831349999999996,3.0175,0.025987076850418584,0.16995414066671166,0.08276347795592869,254.763,0.42137384,2.9355284,268.288,0.59074,3.10005,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,98,OHW,248.5211856977945,155.0,37.8126,-122.3177,560.0565915236699,4185.24216893761,142.82641763044919,0.1705272516152418,1.6695191475666669,142.862,0.170296,1.66886,0.014900255780555656,0.09058496553740013,0.04588524799671126,140.73,0.155829,1.62387,144.961,0.186546,1.71525,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,99,OSW,219.5033815120811,12.8,37.6239,-122.1297,576.7993556017221,4164.443370877032,124.64325772854876,0.15103081632654694,1.5159157936000003,124.674,0.150803,1.51514,0.015125532675754776,0.08938979262097949,0.043926970027816044,122.782,0.138152,1.47218,126.533,0.165041,1.55962,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,100,PA2,207.161583014052,50.0,37.4535,-122.1123,578.5133255922968,4145.552412110613,116.95556978559976,0.1440605723694853,1.456065503466667,116.985,0.143838,1.45518,0.015440272248246045,0.08900772402743176,0.042595039006817395,115.174,0.131838,1.41362,118.766,0.15737,1.49844,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,101,PAS,296.063897946261,29.8,37.4206,-122.1417,575.946208583583,4141.878234164024,172.57555872733866,0.2138887401336238,1.9555114440666663,172.618,0.213649,1.95506,0.016015769353767105,0.0959002198816572,0.04701376093879744,169.852,0.19441484,1.90873,175.347,0.235274,2.00239,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,102,PBC,756.7296668303669,19.0,37.772,-122.4771,546.0511563646176,4180.647153980921,426.907337536467,2.611502070347191,5.057890250833334,426.834,2.588025,5.04943,0.04249059022657,0.4191784806650191,0.2752569409392791,409.208,1.7239868,4.78671,445.368,3.9564632,5.33079,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,103,PCC,883.9229893800239,28.2,37.5422,-122.3189,560.1689512761081,4155.2410625136,492.2377944992749,4.286762150236318,5.653635309966666,492.057,4.2278,5.63948,0.045435303934787875,0.5021828272570004,0.35352216579399254,470.461,2.6069,5.30517,514.99632,7.0407132,6.00291,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,104,PGC,592.2329049784757,54.6,37.7912,-122.458,547.7209360760286,4182.786953857148,341.2879949925674,1.1648389130728178,4.070348730099999,341.322,1.16065,4.0674,0.035776881137147394,0.2907487314500948,0.16944298223149992,329.33884,0.8728018399999999,3.90251,353.647,1.55498,4.23826,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,105,PIE,402.5471230226768,27.8,37.4614,-122.3425,558.1467119357142,4146.261899106944,236.78730324098385,0.3866479275637842,2.699324022866666,236.84,0.38626550000000004,2.6992,0.022709964225107702,0.14004026981447476,0.06440219326489532,231.496,0.33644668,2.6350984,242.194,0.444392,2.76332,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,106,PKY,315.82090960558594,28.9,37.5428,-121.9722,590.7967055174696,4155.585978849586,184.8020066153253,0.23700179741092603,2.0847853902,184.848,0.236734,2.08432,0.016928800129176965,0.10033419494138344,0.04769461713308975,181.721,0.21449,2.03731,187.934,0.26180916000000004,2.13232,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,107,PMI,545.1004698839864,16.0,37.4047,-122.1653,573.8735501686526,4140.095473500991,316.18433271554784,0.895147607856036,3.7448990068000003,316.234,0.893065,3.74298,0.033011439788145996,0.2510109665163921,0.13956585943508648,305.955,0.6972738399999999,3.6065384,326.73516,1.14887,3.88328,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,108,PMQ,864.0500173671414,230.0,37.3205,-122.1104,578.8204967665745,4130.798436888023,482.05069763535835,3.9952834742453214,5.569629066333333,481.888,3.94295,5.556315,0.04506265130687303,0.49017265263643145,0.34163135092582747,460.883,2.45832,5.2330184,504.16132,6.487256400000001,5.9075316,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,109,PPP,198.66768370742608,60.0,37.841,-122.2954,561.995714245024,4188.407740199037,111.69155314448447,0.13967532071277136,1.4168850094999998,111.72,0.139457,1.41593,0.015729938849687458,0.08873578613052975,0.041488678691044036,109.958,0.127873,1.37556,113.454,0.152539,1.45815,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,110,PUR,297.27562806692924,29.0,37.46,-122.4186,551.417621451954,4146.06232107886,173.32856975425858,0.2152114817312968,1.9632829614333336,173.371,0.214976,1.96283,0.01606520335596002,0.09612707015551457,0.047041546932310066,170.585,0.195571,1.91649,176.12016,0.236778,2.01019,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,111,PUT,436.2853491798522,30.0,37.4864,-122.3144,560.6116027550161,4149.053221647221,256.1922933281826,0.4721693563685371,2.949219771399999,256.242,0.4716805,2.94885,0.02528259485059729,0.1631177726092316,0.07836051557868602,249.824,0.401585,2.87116,262.729,0.55528616,3.02695,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,112,PWT,448.5565927822447,28.1,37.4775,-122.3217,559.973339736986,4148.061142080023,263.14287936221643,0.507951728876241,3.0404234777333334,263.191,0.507355,3.03997,0.026217038996094892,0.17223354414537803,0.08425186089537087,256.37084,0.428069,2.9566,270.102,0.602826,3.1240516,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,113,QTR,359.83090843713853,29.8,37.7647,-122.4969,544.3117391785443,4179.827664376,211.5574634952267,0.3019239581440157,2.3891987095,211.61,0.301617,2.38894,0.019608505251131045,0.11641581144002362,0.052662839978703614,207.474,0.268874,2.33667,215.71815999999998,0.338955,2.44167,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,114,RP1,142.36290234124834,16.0,37.5072,-122.136,576.3624464996858,4151.4907018621925,77.66980963188178,0.11785501630687577,1.201203029466667,77.695,0.117588,1.19984,0.018929775087033227,0.08578312193007899,0.030411606888935343,76.2191,0.108221,1.17096,79.147,0.128342,1.23137,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,115,SAW,646.6621033982927,26.6,37.5711,-122.4169,551.4915733563187,4158.389176971194,369.8728889387051,1.5531352016504876,4.42419186,369.88,1.545055,4.419705,0.03847028944761814,0.33552825343744197,0.20458356774117517,355.969,1.11368,4.2218184,384.308,2.1671816,4.627,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,116,SBM,924.729422560321,28.0,37.7006,-122.432,550.0711543389988,4172.748594252457,513.1412373920737,4.9163050367718695,5.816388321933332,512.9175,4.840669999999999,5.80055,0.046122377358658984,0.5257881647482195,0.37747905099920215,490.124,2.9216484,5.4441868,537.225,8.260706,6.1892416,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,117,SCA,267.5897838860358,60.0,37.4028,-122.0248,586.3107123029249,4140.003990883898,154.79195147097442,0.1860398727320348,1.7795187635,154.831,0.185808,1.778965,0.015140793809362566,0.09200316946327214,0.04648349199292278,152.483,0.169777,1.73331,157.14,0.203797,1.82594,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,118,SCF,292.48299818092227,28.3,37.2967,-121.8514,601.8012779856666,4128.405441154402,170.34812752206423,0.2100488300591893,1.9326722286666667,170.39,0.2098135,1.93221,0.015875085194425147,0.09526196909767087,0.04693821900431637,167.683,0.191053,1.88595,173.061,0.23088816,1.97956,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,119,SCQ,985.0267983220098,29.5,37.2967,-122.0817,581.3890888446185,4128.182322375144,544.0024466875265,5.915397283640592,6.034443936233333,543.726,5.8120449999999995,6.015835,0.04697784492752214,0.5581967923333664,0.41165109005222245,519.146,3.4044852,5.6286568,570.0081600000001,10.264116,6.4408,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,120,SFO,224.60684656769607,145.0,37.6221,-122.3981,553.1154868588204,4164.057893634888,127.83282843927226,0.1541319547492906,1.5416482869666666,127.866,0.1539,1.54091,0.015033192169479622,0.08955582373995831,0.044385235788036624,125.937,0.140968,1.49746,129.76,0.168462,1.58582,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,121,SFS,399.8033369005921,47.6,37.5969,-121.8802,598.8527826322119,4161.681173158524,235.18928603575398,0.38046209881299564,2.6791289555,235.242,0.380074,2.67902,0.022503033689962544,0.13831566722083835,0.06343458678829784,229.982,0.33163684,2.6159,240.51116,0.43652116,2.7421816,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,122,SIM,602.0981745751486,30.0,37.4103,-122.307,561.3279152344242,4140.615188100861,346.4966313024452,1.2289004608988072,4.136336401200001,346.527,1.22426,4.13314,0.03630419723567997,0.29898552641859055,0.17578501842634253,334.185,0.91358084,3.96224,359.238,1.6538316,4.31058,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,123,SKL,274.4028399085279,28.0,37.6855,-122.4875,545.1877660710835,4171.045075806694,159.05979412809052,0.19216488046798014,1.8204133129666664,159.1,0.191941,1.8199,0.015296961590167394,0.09271056682181428,0.04661981866877751,156.66,0.17524,1.77402,161.497,0.21066316,1.86698,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,124,SLAC,424.4162145548774,60.0,37.4196,-122.2008,570.717624760483,4141.721322203514,249.41618103087725,0.4400102968762309,2.8610719142666667,249.466,0.439643,2.86079,0.024375084871778148,0.15463641961173022,0.07304534369408995,243.434,0.37744884,2.78832,255.546,0.5131334799999999,2.93363,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,125,SPA,364.9608908593254,27.7,37.7831,-122.3875,553.9341224836687,4181.9265853860325,214.6271420317345,0.3108675825514446,2.425846456900001,214.679,0.310542,2.42564,0.019962639591625995,0.11886016117041664,0.05368726193380076,210.409,0.27618284,2.37224,218.928,0.34985616,2.47933,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,126,SPK,317.0399895706723,60.0,37.8065,-122.2629,564.8855335794655,4184.602001444506,185.5525432313659,0.23854023511384614,2.0929317223000004,185.598,0.23827749999999998,2.09245,0.01699210042052767,0.10066157288000965,0.04775774094833945,182.448,0.215809,2.0454084,188.709,0.26360816000000004,2.14055,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,127,SVR,434.1125030199096,29.2,37.5708,-122.4481,548.7365805022889,4158.339253220386,254.95579570147447,0.46610568104173056,2.9330735979666667,255.007,0.4656405,2.93272,0.02511659653019246,0.16153897374276968,0.0773578524088532,248.659,0.39705384,2.85599,261.417,0.54730816,3.00985,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,128,TRI,172.07711038189322,100.0,37.8256,-122.3729,555.1881123672391,4186.650483479644,95.4066390987917,0.1279129576134756,1.3052763925666668,95.4324,0.12767050000000002,1.30408,0.01699062451565152,0.08765348483032814,0.03702341431177567,93.8091,0.11723384,1.26836,97.0323,0.139571,1.34211,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,129,TWP,1032.1859823635446,30.4,37.7503,-122.4478,548.6458004409332,4178.254392948036,568.1226147075215,6.7458075580779,6.187931149700001,567.807,6.6182,6.16747,0.047541593737080085,0.5816260662117152,0.43727643606762456,541.858,3.7949284,5.7568584,595.62,11.975816,6.6189716,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,130,VAH,351.0045933586455,147.4,37.4042,-122.1402,576.0955275350954,4140.059957070134,206.25103006277618,0.2872529655764766,2.3266362248,206.299,0.286967,2.32635,0.019015820257757166,0.11248328067242312,0.05114149336677932,202.388,0.256804,2.27565,210.186,0.321241,2.37756,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,131,VIS,612.7957160576717,28.9,37.4933,-122.2967,562.1707015845717,4149.830282595718,352.12963063662943,1.3014739614507778,4.206988563466668,352.16,1.29619,4.20344,0.03685608119236627,0.30786472454936703,0.18268137741064785,339.435,0.959134,4.02603,365.278,1.7669216,4.3881832,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,132,VTG,379.2051602850564,30.0,37.6972,-122.4561,547.9488296409645,4172.358765301681,223.09393880130688,0.33739111858018855,2.5285691621999997,223.145,0.33705,2.52836,0.020976926713561043,0.1262353006874612,0.05708742134706221,218.486,0.297612,2.47158,227.795,0.38250216000000004,2.58543,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
1,Shi_Asimaki_2018,133,WDS,453.19544723872167,41.8,37.4285,-122.2551,565.9049854110847,4142.669376908905,265.75629699569896,0.5221776084021935,3.074888254133334,265.807,0.5215755,3.07444,0.026568300853729385,0.17576084888784466,0.08657320815456751,258.822,0.43853136,2.9887984,272.87615999999997,0.621819,3.16075,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
